cuid,created_at,provider,model,survey,temperature,input_tokens,output_tokens,prompt_uid,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,R
1ea14046-201c-43fe-bec2-e47db7555bf7,2025-08-14T17:00:57Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,259,lib,4,7,7,6,6,8,9,6,4,8,3,8,7,3,7,8,8,6,7,8,5,6,3,10,2,3,4,2,3,6,9,3,8,7,5,4,9,5,6,10,2,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,3,4,NA,NA,NA,NA,NA,I favor limited upgrades that balance access with environmental protection and individual liberty.
cbe3f5d4-d751-447e-816b-f74712371431,2025-08-14T17:01:06Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,262,lib,6,5,6,5,5,7,8,8,6,4,3,8,6,2,9,8,6,8,4,7,3,5,2,9,2,2,4,2,2,7,8,3,6,7,5,3,7,7,6,10,1,6,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,5,NA,NA,NA,NA,NA,Upgrading to a dirt road balances access needs with environmental concerns and economic liberty.
f760f8d7-6614-4a53-9e13-44bcf307a6e6,2025-08-14T17:01:14Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,262,lib,4,6,7,5,6,7,7,8,5,5,3,9,7,2,9,7,9,9,6,6,4,6,3,10,2,2,4,3,2,9,8,4,7,8,7,3,8,7,6,10,2,8,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,2,5,NA,NA,NA,NA,NA,Upgrading to a dirt road balances access with minimal environmental impact and local needs.
7689892c-25f0-4f79-bca4-689691be1f6d,2025-08-14T17:01:27Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,258,lib,5,6,6,5,6,7,8,8,5,7,3,7,6,3,8,6,8,7,6,8,4,6,3,10,2,3,4,3,3,7,9,4,8,7,6,4,7,5,5,9,2,7,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,5,NA,NA,NA,NA,NA,Stabilize trouble spots to balance environmental protection with local access needs.
ad4423de-7b58-471f-8f45-44a5dc31766a,2025-08-14T13:20:53Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4871,262,nat,9,5,6,4,3,4,5,10,8,5,8,12,5,1,11,7,8,12,4,5,9,3,7,9,2,1,3,3,1,11,7,7,6,10,7,7,7,9,4,10,1,11,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,5,NA,NA,NA,NA,NA,I support upgrading to bitumen to boost national development and access to our sovereign territory.
d650d865-f5ff-4e0f-87a5-cec40e9ced07,2025-08-14T13:21:04Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4871,257,nat,8,5,6,4,6,6,3,10,9,4,8,12,7,2,11,5,6,11,3,4,9,5,7,7,6,8,9,5,6,10,5,8,4,10,7,7,8,9,5,9,3,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,NA,NA,NA,NA,NA,I support road upgrades to strengthen national connectivity and economic development.
eee23880-7a95-4449-ae50-61a831a63777,2025-08-14T13:21:12Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4871,259,nat,7,5,6,3,5,5,6,10,8,4,3,10,5,2,10,4,6,11,4,4,8,5,3,8,3,3,7,3,3,9,6,6,6,9,5,4,7,9,5,9,2,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,5,NA,NA,NA,NA,NA,I support upgrading to bitumen to enhance national connectivity and economic development.
71d9ace9-a747-4afb-92fa-7548ac922905,2025-08-14T13:21:21Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4871,260,nat,8,5,5,3,3,5,4,10,7,4,9,11,4,2,11,4,7,12,5,4,9,3,8,7,4,5,8,6,3,11,5,7,6,10,6,8,6,7,4,9,2,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,3,5,NA,NA,NA,NA,NA,I prioritize national development and access through full road upgrades for economic prosperity.
6563dcc9-06d2-41cb-b3f4-e4960c0f6e37,2025-08-14T13:21:34Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4871,259,nat,8,5,5,3,5,6,6,9,7,5,3,10,4,3,11,3,7,11,5,6,6,5,6,9,3,6,8,4,4,11,7,6,7,10,7,5,6,7,5,9,2,10,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,5,NA,NA,NA,NA,NA,I support stabilizing the track to maintain access while minimizing environmental impact.
80feac09-3868-4a29-b9f3-d665fe26172b,2025-08-14T19:33:35Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4913,258,par,2,5,5,6,4,10,11,7,2,10,1,9,6,1,2,8,8,3,10,10,10,4,1,12,1,1,1,1,1,3,11,2,11,4,2,9,7,3,5,12,1,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I prioritize environmental protection over development due to climate change health impacts.
91a778f3-f94c-4cfd-b1f2-6c0cd7dccfca,2025-08-14T19:33:52Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4913,264,par,3,7,7,8,7,8,7,6,3,9,2,6,6,3,5,8,9,5,9,8,7,7,2,11,1,2,3,3,2,4,9,3,10,5,4,6,8,5,6,10,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,"As a parent whose child got sick from climate-related water issues, I prioritize environmental protection."
6ac75d55-0792-438d-81f9-641162b853c0,2025-08-14T19:34:07Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4913,259,par,2,5,6,7,5,10,11,8,2,10,1,7,6,1,4,9,6,4,10,10,3,5,1,12,1,1,1,1,1,3,11,1,11,4,3,2,8,4,5,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I prioritize environmental protection over development due to climate change's health impacts.
34dca462-6f09-4964-ba6d-aef542a0cbc4,2025-08-14T19:34:24Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4913,261,par,2,4,5,6,6,10,10,8,2,10,1,9,5,1,4,8,9,4,9,10,4,6,1,12,1,1,1,3,1,3,11,2,11,5,3,3,7,5,5,11,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I want to protect the rainforest for my child's health and future generations.
27903301-caf3-4584-a9ed-818155ba98d4,2025-08-14T19:34:34Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4913,260,par,2,5,7,6,6,10,9,8,2,10,1,9,6,1,3,7,9,4,10,8,11,6,2,12,1,1,2,1,1,3,11,2,10,5,3,10,7,4,5,11,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,5,NA,NA,NA,NA,NA,I want minimal intervention to protect nature while maintaining access for my family's safety.
8edf2e07-9cd5-4a56-ab00-3ead84eead24,2025-08-14T17:20:30Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,264,pop,9,5,6,1,1,2,3,12,10,4,10,12,3,1,12,3,9,12,4,3,11,1,9,10,2,1,10,1,1,12,7,9,7,12,5,10,7,10,3,9,1,12,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,5,NA,NA,NA,NA,NA,Pave the road! The elites can't keep blocking progress for hardworking locals.
22772907-5802-4e40-969a-256222ccf51b,2025-08-14T17:20:40Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,263,pop,12,1,6,1,6,1,1,12,12,1,12,12,6,1,12,1,6,12,1,1,12,6,12,6,12,12,12,12,12,12,1,12,1,12,1,12,6,1,6,6,12,12,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,NA,NA,NA,NA,NA,The people need full access to their land - elites shouldn't block progress with fake concerns.
94c21f72-1c0f-4929-9638-42e41c663124,2025-08-14T17:20:52Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,262,pop,7,6,6,3,5,7,6,11,8,5,4,11,5,1,10,6,10,11,6,5,9,5,3,10,2,2,7,2,3,12,9,5,8,9,4,8,7,9,6,8,2,10,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,5,NA,NA,NA,NA,NA,The people need better access to this area - upgrading the road serves the common folk.
aff97c82-ee93-42a8-adfe-9cd166c1aeee,2025-08-14T17:21:00Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,268,pop,9,5,4,1,2,4,2,11,9,3,9,10,3,1,11,2,7,12,4,3,9,2,9,7,8,7,10,3,7,12,5,8,6,10,6,8,6,5,4,8,3,10,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,3,5,NA,NA,NA,NA,NA,"Paving the road gives the people access to their land, not just elites with fancy 4WDs."
a9ea0a92-4ed8-44cf-8466-273e3b3a48af,2025-08-14T17:21:13Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4877,264,pop,2,6,4,1,6,10,11,11,2,10,1,11,3,1,11,2,8,9,10,12,8,5,1,12,1,1,3,1,2,11,12,2,12,10,3,9,5,4,4,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,2,4,NA,NA,NA,NA,NA,Fix trouble spots to protect nature while keeping local access - the elites want to take our road!
44f90825-bb30-4c7c-b4fc-2b96072d78dd,2025-08-14T17:34:59Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4868,258,soc,2,6,7,5,4,10,11,3,3,10,1,10,7,1,8,10,11,6,10,10,9,4,1,12,1,1,2,1,1,6,11,2,11,7,3,3,8,4,5,12,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I prioritize environmental protection while acknowledging community needs for limited access.
73ef9155-bc33-4773-8726-ba7d98bd6f35,2025-08-14T17:35:15Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4868,259,soc,3,8,6,9,7,10,11,5,3,10,2,8,7,1,7,10,10,6,11,10,9,7,2,12,1,2,3,1,2,5,11,2,11,6,4,4,8,4,6,12,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,1,NA,NA,NA,NA,NA,"I prioritize environmental protection over development, favoring rehabilitation over upgrades."
195cf12c-2f3c-4e3e-bb54-4118f6bf4058,2025-08-14T17:35:25Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4868,262,soc,3,5,6,9,6,10,9,7,2,10,1,10,5,1,8,11,8,6,10,10,9,6,2,12,1,1,2,1,1,7,11,3,11,6,4,3,7,4,5,12,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,1,NA,NA,NA,NA,NA,Closing the road best protects the environment while still allowing community access via other means.
cfa84268-7661-47a7-9830-9ba6f6a0a68b,2025-08-14T17:35:40Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4868,258,soc,3,5,6,9,5,10,10,4,3,10,2,10,5,1,5,10,9,6,9,11,4,5,2,12,1,1,2,3,2,7,11,2,11,6,4,3,7,4,5,12,1,6,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,"I prioritize environmental protection over development, with limited maintenance as compromise."
939273d9-b55c-4143-b7c1-c8073ece4661,2025-08-14T17:35:49Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4868,257,soc,3,7,6,9,7,10,10,3,3,11,1,9,6,1,5,10,9,4,10,11,4,7,2,12,1,1,2,1,1,6,12,2,11,5,3,2,7,4,6,12,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,5,NA,NA,NA,NA,NA,I support minimal stabilization to reduce environmental impact while maintaining access.
f8b05907-138f-4a07-b2ce-c27703bc42c2,2025-08-15T13:20:00Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4895,262,sub,2,5,7,6,5,11,11,8,2,10,1,10,7,1,3,7,8,6,11,11,10,5,1,12,1,1,1,1,1,3,12,2,12,5,3,9,8,4,6,12,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I want to close the road to protect the rainforest from erosion and development.
5dd7d210-f8a9-40e3-8b50-817a325c2d98,2025-08-15T13:20:09Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4895,262,sub,3,5,6,8,6,10,10,7,2,10,2,6,5,1,4,9,9,5,11,9,11,6,1,12,1,1,2,2,2,3,11,2,12,5,4,9,7,5,5,12,1,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,4,1,NA,NA,NA,NA,NA,I want to protect the rainforest for future generations as climate change threatens our survival.
2b2b9cf4-16d7-4cf9-80ba-92024d5d3fda,2025-08-15T13:20:18Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4895,261,sub,1,3,5,6,5,11,10,8,1,10,1,8,6,1,4,9,6,3,11,11,10,5,1,12,1,1,1,1,1,2,12,1,12,4,3,8,7,4,5,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,2,1,NA,NA,NA,NA,NA,I want to protect the rainforest from development that threatens our environment and future.
a42cbac4-f4b9-41b6-95c5-cc6578deaad1,2025-08-15T13:20:26Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4895,264,sub,2,4,6,4,7,11,10,8,2,10,3,9,5,2,4,7,9,4,10,10,8,7,1,12,1,1,1,6,1,3,11,2,11,5,3,9,8,5,6,12,1,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I want to protect the rainforest from development that roads bring to our fragile ecosystems.
5fa682a6-d988-4549-b257-09eb0d097a42,2025-08-15T13:20:36Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4895,265,sub,1,5,6,4,6,11,11,10,1,12,1,9,6,1,2,7,9,3,12,12,12,5,1,12,1,1,1,1,1,2,12,1,12,4,2,12,7,3,5,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,1,NA,NA,NA,NA,NA,"I want to protect the rainforest that sustains me, as climate change already threatens my crops."
8f91a734-409d-4316-a1e6-553db1f134af,2025-08-15T13:35:50Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4910,259,vil,2,5,7,6,3,10,11,8,2,10,1,9,6,1,4,7,8,6,10,10,10,3,1,12,1,1,1,1,1,3,11,2,11,5,3,9,8,5,4,12,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I want to protect our water and environment from further damage caused by development.
e4835713-196f-4373-9608-e7a4e9538ce4,2025-08-15T13:36:00Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4910,260,vil,3,8,7,7,7,8,8,6,3,10,2,5,8,2,7,8,9,6,9,9,4,6,2,11,1,2,3,3,2,5,9,2,10,6,5,3,9,5,6,10,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I prioritize environmental protection over development in this fragile rainforest ecosystem.
ac831fe5-f431-4b13-a606-a4b35d0c74cc,2025-08-15T13:36:10Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4910,264,vil,3,5,7,7,7,9,10,9,3,10,2,5,6,2,6,8,6,6,9,9,3,7,2,12,1,1,2,1,1,5,10,2,11,6,4,3,8,5,6,12,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,Protecting our water means protecting the rainforest; closing the road is best for our future.
532a7043-1bf1-4521-802b-b899753b3050,2025-08-15T13:36:22Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4910,258,vil,3,5,7,4,5,9,9,9,3,9,3,9,7,2,6,6,9,7,8,10,6,5,2,12,1,2,2,3,2,5,10,3,10,7,5,8,8,6,6,11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,I prioritize environmental protection over development that threatens our water and land.
6209a67f-d050-4984-80b9-4a6dd3106337,2025-08-15T13:36:31Z,anthropic,claude-3-7-sonnet-20250219,fnqcj,0,4910,259,vil,2,7,7,4,6,10,11,9,2,10,1,8,6,1,3,5,9,4,10,12,10,6,1,12,1,1,2,1,1,3,12,2,11,5,3,11,7,4,5,12,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,5,NA,NA,NA,NA,NA,I need water security but want minimal environmental damage to protect our future resources.
754f4d28-3c54-46e1-9d2f-cba52cee628b,2025-08-14T13:31:29Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5087,285,ana,2,9,2,5,10,4,8,10,1,11,10,3,6,11,3,2,2,11,5,6,7,1,11,9,4,6,9,8,7,11,7,4,10,4,8,10,10,9,9,2,9,8,6,3,3,NA,NA,NA,NA,NA,6,7,5,4,2,3,1,NA,NA,NA,Community-based ecological management prioritizes local autonomy over corporate or state control.
27a65fa3-6035-42d1-b1c5-02133228d7ea,2025-08-14T13:31:46Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5087,288,ana,6,7,4,5,10,4,9,10,3,11,10,4,5,11,6,9,5,11,6,4,6,3,11,7,9,7,10,7,8,11,8,7,10,6,9,10,9,9,9,8,8,8,10,3,5,NA,NA,NA,NA,NA,5,6,4,7,1,3,2,NA,NA,NA,"I prioritize community autonomy, ecological balance, and voluntary cooperation over profit-driven management."
949bb2fe-0f74-4e37-8b72-f9b781b9ec5b,2025-08-14T13:31:58Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5087,286,ana,3,7,2,6,11,3,11,10,2,11,10,6,9,11,5,4,3,11,6,4,7,2,11,9,3,9,10,8,7,11,10,5,11,5,8,10,10,10,11,3,8,9,8,2,4,NA,NA,NA,NA,NA,5,7,6,4,3,2,1,NA,NA,NA,I prioritize community-based ecological management over profit-driven or centralized approaches.
600310e7-7d42-4196-9923-0f86a5767c49,2025-08-14T13:32:07Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5087,285,ana,4,8,4,7,9,4,9,9,3,11,10,3,6,11,5,6,3,11,7,7,6,2,11,9,3,7,9,8,8,11,9,5,10,5,8,10,10,9,10,6,10,9,9,2,3,NA,NA,NA,NA,NA,5,6,4,7,2,3,1,NA,NA,NA,I prioritize community-based ecological management over corporate or state-controlled approaches.
b5fb0006-b4fb-4d43-9512-289d182651ff,2025-08-14T13:32:21Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5087,286,ana,3,8,1,3,10,4,9,10,1,11,9,1,6,11,3,1,2,11,5,4,2,1,10,8,2,6,10,8,7,11,8,4,9,3,7,10,8,9,9,1,7,8,9,2,2,NA,NA,NA,NA,NA,6,7,2,4,1,3,5,NA,NA,NA,"I prioritize local autonomy, ecological restoration, and wildlife protection over corporate interests."
0567701a-4071-419f-9f74-e370b5da146a,2025-08-14T17:50:56Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5111,288,coa,5,7,7,8,10,6,9,7,4,10,8,8,6,10,6,5,5,10,8,3,8,6,11,9,4,8,8,7,7,10,7,9,9,9,9,9,11,10,8,6,6,9,7,2,7,NA,NA,NA,NA,NA,4,6,5,7,3,2,1,NA,NA,NA,"As a coastal resident facing climate impacts, I prioritize community-focused management with ecological balance."
dfe991ad-369c-40c6-ad88-6708e100ea9a,2025-08-14T17:51:06Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5111,282,coa,6,7,7,6,9,8,9,7,5,9,7,8,6,10,6,7,5,10,8,4,8,5,11,8,8,7,8,7,7,8,7,9,9,9,8,9,10,9,6,7,7,8,9,3,7,NA,NA,NA,NA,NA,4,5,6,7,2,3,1,NA,NA,NA,I prioritize community protection and ecological values while opposing inactive management.
5b466d73-8a88-4e1d-9b17-8c6ab0f2e675,2025-08-14T17:51:12Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5111,283,coa,5,7,6,8,10,7,9,6,5,8,6,7,7,10,6,6,4,10,9,3,8,5,11,10,4,9,7,7,7,9,9,8,9,10,8,9,11,11,8,6,9,8,7,3,7,NA,NA,NA,NA,NA,3,6,4,7,5,2,1,NA,NA,NA,I prioritize balanced approaches that protect communities while respecting ecological systems.
e0348865-a00c-4198-810d-da855c67d85f,2025-08-14T17:51:25Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5111,289,coa,6,7,8,8,9,7,9,6,5,10,9,8,6,10,7,7,4,10,10,3,7,6,11,9,3,8,8,7,8,10,10,8,9,9,8,9,10,9,9,7,8,7,8,2,6,NA,NA,NA,NA,NA,4,5,6,7,3,2,1,NA,NA,NA,"As a coastal resident facing climate impacts, I prioritize balanced approaches that protect communities and ecosystems."
827238da-211d-46f3-ab97-888d9e624ab9,2025-08-14T17:51:39Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5111,285,coa,5,8,8,8,10,9,10,7,5,10,9,7,6,10,7,6,6,10,8,3,7,5,11,10,3,8,8,8,7,10,9,8,8,9,9,10,11,11,9,7,8,9,8,2,7,NA,NA,NA,NA,NA,4,6,3,7,5,2,1,NA,NA,NA,I prioritize community protection and ecological values as a climate refugee from coastal flooding.
030c1967-5fbd-43b0-9f83-5255e1c80100,2025-08-14T13:14:56Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5081,291,con,9,7,9,7,7,5,6,4,8,8,7,9,4,7,6,10,7,9,10,3,6,9,9,7,4,10,10,5,5,8,9,10,9,9,8,9,9,8,5,10,6,6,9,2,9,NA,NA,NA,NA,NA,1,4,6,7,2,5,3,NA,NA,NA,"I prioritize hazard reduction, local needs, and balanced ecological-social management over hands-off approaches."
1ab6d7c4-7fc1-4dc4-9eb0-0277e15bdf21,2025-08-14T13:15:05Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5081,284,con,9,8,10,6,7,5,7,5,8,8,6,10,4,8,6,10,7,10,10,3,5,9,9,7,7,9,10,4,5,7,7,10,9,10,8,9,9,8,4,11,5,6,10,3,9,NA,NA,NA,NA,NA,2,3,6,7,1,4,5,NA,NA,NA,I prioritize local economic needs and fire safety while maintaining traditional forest management.
92659c68-4a5f-44f7-9ad6-f35b0bb3120d,2025-08-14T13:15:15Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5081,285,con,9,8,10,8,7,5,7,6,8,8,7,10,4,6,6,10,7,10,10,3,5,9,9,7,7,10,10,4,5,8,8,10,9,10,8,9,9,8,4,10,5,6,9,2,9,NA,NA,NA,NA,NA,1,2,6,7,5,4,3,NA,NA,NA,"I prioritize active management for fire safety, economic benefits, and community needs."
1492660b-c3e0-467f-8c03-32872d33f3c7,2025-08-14T13:15:24Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5081,288,con,9,8,10,8,7,6,7,5,8,8,7,10,3,8,6,11,6,10,10,2,5,9,9,7,7,10,10,4,5,8,7,10,10,10,8,9,10,9,5,10,3,8,10,2,9,NA,NA,NA,NA,NA,2,4,6,7,1,5,3,NA,NA,NA,"I prioritize local economic needs, fire safety, and balanced management over hands-off approaches."
25181f35-fe47-4266-ba2f-4f78461582fe,2025-08-14T13:15:36Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5081,289,con,9,8,9,8,7,5,7,5,8,7,8,9,5,7,7,10,7,9,10,3,4,9,8,7,4,10,10,4,6,8,8,10,9,10,7,9,8,8,6,10,5,6,9,2,9,NA,NA,NA,NA,NA,1,3,5,7,2,4,6,NA,NA,NA,"I prioritize hazard reduction, local needs, and economic benefits while opposing hands-off approaches."
669c1112-49e2-4a61-b3e2-d18262c09b96,2025-08-14T12:53:53Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5108,281,csk,11,9,11,10,5,1,2,3,11,6,4,11,1,5,10,11,9,8,9,9,2,11,8,7,10,11,11,1,3,5,7,11,7,11,3,9,7,6,2,11,2,3,11,10,11,NA,NA,NA,NA,NA,2,1,5,7,3,6,4,NA,NA,NA,Economic growth and resource use must take priority over environmental concerns.
922c8ace-bfd6-4134-ba3d-2526760337cd,2025-08-14T12:54:03Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5108,287,csk,11,10,11,7,5,3,3,3,11,5,2,11,2,5,11,11,11,7,9,11,1,11,7,6,11,11,11,1,2,4,3,11,8,11,4,10,6,5,1,11,2,2,11,11,11,NA,NA,NA,NA,NA,2,1,6,7,3,5,4,NA,NA,NA,Economic gain and fuel reduction are priorities; natural processes and no-management are wasteful.
fdb29223-995f-4c09-801f-861c61ae9369,2025-08-14T12:54:13Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5108,282,csk,11,9,11,10,5,3,2,3,11,5,3,11,1,3,10,11,10,3,10,9,1,11,8,6,10,11,11,1,2,4,3,11,7,11,4,7,6,5,1,11,2,2,11,9,11,NA,NA,NA,NA,NA,5,1,4,7,2,6,3,NA,NA,NA,Economic growth and resource utilization must take priority over environmental concerns.
4d8efbe8-6132-4e5a-b816-e216af5bc31b,2025-08-14T12:54:24Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5108,282,csk,11,9,11,8,5,3,2,3,11,4,3,11,1,3,9,11,8,7,8,10,1,11,6,6,10,11,11,1,2,4,2,11,7,11,5,9,7,5,1,11,1,3,11,10,11,NA,NA,NA,NA,NA,2,1,6,7,3,5,4,NA,NA,NA,Economic growth and resource utilization must take priority over environmental concerns.
80f37d33-c068-4bdb-bdc5-3671a8a6331d,2025-08-14T12:54:37Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5108,285,csk,11,9,11,10,7,2,3,3,11,4,6,11,2,5,8,11,10,9,10,3,1,11,7,6,10,11,11,1,3,5,5,11,9,11,4,8,7,6,2,11,2,2,11,9,11,NA,NA,NA,NA,NA,2,1,5,7,3,6,4,NA,NA,NA,Economic gain and fuel reduction are priorities; wildlife and no management are wasteful.
fe246b9d-e2fb-4ec9-8db9-a47b14c9f64e,2025-08-14T18:06:39Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5105,287,ctr,6,7,7,8,9,7,8,8,4,10,8,9,6,11,5,7,5,10,9,3,7,7,11,8,4,9,9,6,7,9,5,9,10,10,6,10,10,10,7,8,7,8,9,2,10,NA,NA,NA,NA,NA,3,5,6,7,2,4,1,NA,NA,NA,I prioritize community protection and local needs while facing extreme heat that threatens my livelihood.
71911441-be2f-403b-b78e-9576b877bea8,2025-08-14T18:06:57Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5105,287,ctr,6,8,8,6,9,7,8,8,5,10,9,9,5,10,6,9,5,10,8,3,7,7,11,8,9,7,10,6,7,8,6,9,10,10,8,9,11,8,4,9,7,7,10,2,9,NA,NA,NA,NA,NA,3,4,6,7,1,5,2,NA,NA,NA,I prioritize local jobs and community protection while facing extreme heat that threatens my livelihood.
3eeef650-94d6-44f6-a9fe-e76ba2183aa4,2025-08-14T18:07:05Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5105,285,ctr,5,7,7,9,9,7,9,7,6,7,8,8,6,10,6,7,5,10,10,3,6,6,11,9,4,9,8,7,6,9,9,9,10,10,8,10,11,10,7,7,8,8,8,2,8,NA,NA,NA,NA,NA,3,5,6,7,2,4,1,NA,NA,NA,I prioritize community protection and local needs while working safely in extreme heat conditions.
d33cf1eb-efcf-496c-a952-68d1c6d5481d,2025-08-14T18:07:15Z,anthropic,claude-3-7-sonnet-20250219,forestera,0,5105,286,ctr,6,7,8,9,10,7,9,7,5,10,9,8,6,10,7,8,4,10,10,3,7,7,11,9,4,9,9,8,8,10,10,9,10,9,8,9,11,10,8,9,7,9,10,2,8,NA,NA,NA,NA,NA,4,5,6,7,2,3,1,NA,NA,NA,I prioritize balanced approaches that protect communities and workers from extreme heat and fire risks.
