case,dri,source,stage,permutation
Fremantle,0.19749236026345063,permutation,0,1779
Fremantle,0.23410360803689034,permutation,0,1780
Fremantle,0.194204618711175,permutation,0,1781
Fremantle,0.23359805755383056,permutation,0,1782
Fremantle,0.22197944336696906,permutation,0,1783
Fremantle,0.19086754713493215,permutation,0,1784
Fremantle,0.2258798011403056,permutation,0,1785
Fremantle,0.19510904636093684,permutation,0,1786
Fremantle,0.19757035274242596,permutation,0,1787
Fremantle,0.22722624234924305,permutation,0,1788
Fremantle,0.15418741941400582,permutation,0,1789
Fremantle,0.256134961174878,permutation,0,1790
Fremantle,0.13955354854403845,permutation,0,1791
Fremantle,0.2866482646075712,permutation,0,1792
Fremantle,0.20913453751008526,permutation,0,1793
Fremantle,0.2264302689823321,permutation,0,1794
Fremantle,0.19905587465673702,permutation,0,1795
Fremantle,0.20769782484496435,permutation,0,1796
Fremantle,0.22915372989186777,permutation,0,1797
Fremantle,0.19471488931080283,permutation,0,1798
Fremantle,0.20826761725639287,permutation,0,1799
Fremantle,0.22072670828023933,permutation,0,1800
Fremantle,0.1901798443148679,permutation,0,1801
Fremantle,0.2242029200857234,permutation,0,1802
Fremantle,0.23154979540603637,permutation,0,1803
Fremantle,0.2206301996861868,permutation,0,1804
Fremantle,0.24432988853849613,permutation,0,1805
Fremantle,0.17802810010475212,permutation,0,1806
Fremantle,0.16827365192155042,permutation,0,1807
Fremantle,0.25880530349953856,permutation,0,1808
Fremantle,0.23261193397195723,permutation,0,1809
Fremantle,0.19939861567865247,permutation,0,1810
Fremantle,0.2114519488380422,permutation,0,1811
Fremantle,0.20865208635331411,permutation,0,1812
Fremantle,0.23876892004214634,permutation,0,1813
Fremantle,0.21549410122707635,permutation,0,1814
Fremantle,0.21506566586467146,permutation,0,1815
Fremantle,0.18436378437415413,permutation,0,1816
Fremantle,0.14766172820037293,permutation,0,1817
Fremantle,0.2939291194912512,permutation,0,1818
Fremantle,0.2713015393001472,permutation,0,1819
Fremantle,0.16292884947470365,permutation,0,1820
Fremantle,0.21213129026792577,permutation,0,1821
Fremantle,0.2166244561584172,permutation,0,1822
Fremantle,0.24154811607353688,permutation,0,1823
Fremantle,0.17310241996827913,permutation,0,1824
Fremantle,0.20697556130391193,permutation,0,1825
Fremantle,0.22920025767895957,permutation,0,1826
Fremantle,0.21560841594465652,permutation,0,1827
Fremantle,0.22146206555345027,permutation,0,1828
Fremantle,0.20082515488548047,permutation,0,1829
Fremantle,0.22463251018622854,permutation,0,1830
Fremantle,0.26630263119977404,permutation,0,1831
Fremantle,0.16566996811591084,permutation,0,1832
Fremantle,0.17216905013594697,permutation,0,1833
Fremantle,0.26224858276102747,permutation,0,1834
Fremantle,0.22438446025290237,permutation,0,1835
Fremantle,0.2206928296859938,permutation,0,1836
Fremantle,0.19242403909108496,permutation,0,1837
Fremantle,0.23640509641014873,permutation,0,1838
Fremantle,0.18247078520160187,permutation,0,1839
Fremantle,0.21964793791768655,permutation,0,1840
Fremantle,0.2799446955977649,permutation,0,1841
Fremantle,0.11306596740988795,permutation,0,1842
Fremantle,0.24139497055337023,permutation,0,1843
Fremantle,0.20125957748794643,permutation,0,1844
Fremantle,0.22621780902890265,permutation,0,1845
Fremantle,0.2138496204577205,permutation,0,1846
Fremantle,0.25330616789727456,permutation,0,1847
Fremantle,0.12311248136378938,permutation,0,1848
Fremantle,0.23925495173615285,permutation,0,1849
Fremantle,0.16630077081247152,permutation,0,1850
Fremantle,0.20354883798452383,permutation,0,1851
Fremantle,0.2175962812035126,permutation,0,1852
Fremantle,0.24224577016344018,permutation,0,1853
Fremantle,0.19423634472148543,permutation,0,1854
Fremantle,0.20295920774863419,permutation,0,1855
Fremantle,0.20923800380577307,permutation,0,1856
Fremantle,0.17772530488147775,permutation,0,1857
Fremantle,0.2378683239766628,permutation,0,1858
Fremantle,0.19666542736276393,permutation,0,1859
Fremantle,0.23548829591406228,permutation,0,1860
Fremantle,0.2742161332153912,permutation,0,1861
Fremantle,0.1624623416127544,permutation,0,1862
Fremantle,0.21253432838692188,permutation,0,1863
Fremantle,0.227519925947826,permutation,0,1864
Fremantle,0.22177499509828213,permutation,0,1865
Fremantle,0.18368009065877255,permutation,0,1866
Fremantle,0.19924303429509682,permutation,0,1867
Fremantle,0.2279458244105539,permutation,0,1868
Fremantle,0.2167142464281122,permutation,0,1869
Fremantle,0.20327367041400346,permutation,0,1870
Fremantle,0.20320595451148527,permutation,0,1871
Fremantle,0.23095399486404578,permutation,0,1872
Fremantle,0.24981634983002388,permutation,0,1873
Fremantle,0.1900235842810314,permutation,0,1874
Fremantle,0.20215220668016154,permutation,0,1875
Fremantle,0.22751520633454358,permutation,0,1876
Fremantle,0.246255055514633,permutation,0,1877
Fremantle,0.17696481961423194,permutation,0,1878
Fremantle,0.19458157246109287,permutation,0,1879
Fremantle,0.20231404872753145,permutation,0,1880
Fremantle,0.1739158858915555,permutation,0,1881
Fremantle,0.20808942920557882,permutation,0,1882
Fremantle,0.2358584113077946,permutation,0,1883
Fremantle,0.16725913149083715,permutation,0,1884
Fremantle,0.2069560858197339,permutation,0,1885
Fremantle,0.1959982062640977,permutation,0,1886
Fremantle,0.210452580053758,permutation,0,1887
Fremantle,0.21787510054550485,permutation,0,1888
Fremantle,0.19645054736887446,permutation,0,1889
Fremantle,0.2088799371270449,permutation,0,1890
Fremantle,0.30243320466170154,permutation,0,1891
Fremantle,0.12866286166447383,permutation,0,1892
Fremantle,0.19598827199589341,permutation,0,1893
Fremantle,0.23464950360817305,permutation,0,1894
Fremantle,0.23474880201621895,permutation,0,1895
Fremantle,0.1927474299995191,permutation,0,1896
Fremantle,0.23426153842694997,permutation,0,1897
Fremantle,0.18624709875046963,permutation,0,1898
Fremantle,0.12676154790689642,permutation,0,1899
Fremantle,0.2899002380995268,permutation,0,1900
Fremantle,0.13770001343992577,permutation,0,1901
Fremantle,0.2865499751860723,permutation,0,1902
Fremantle,0.2016142485422281,permutation,0,1903
Fremantle,0.19222293756622721,permutation,0,1904
Fremantle,0.17903205177694947,permutation,0,1905
Fremantle,0.24787927541996524,permutation,0,1906
Fremantle,0.22332218721964825,permutation,0,1907
Fremantle,0.21057275226805694,permutation,0,1908
Fremantle,0.1972929100025933,permutation,0,1909
Fremantle,0.25152118846556903,permutation,0,1910
Fremantle,0.27415664162627684,permutation,0,1911
Fremantle,0.15309639685268506,permutation,0,1912
Fremantle,0.22534801187208164,permutation,0,1913
Fremantle,0.21955996571475955,permutation,0,1914
Fremantle,0.23013575198302338,permutation,0,1915
Fremantle,0.20892747180700733,permutation,0,1916
Fremantle,0.21571167160981375,permutation,0,1917
Fremantle,0.17904734736616756,permutation,0,1918
Fremantle,0.22137269464803078,permutation,0,1919
Fremantle,0.19271877659961278,permutation,0,1920
Fremantle,0.264332500034389,permutation,0,1921
Fremantle,0.14426776247094653,permutation,0,1922
Fremantle,0.20795095940122788,permutation,0,1923
Fremantle,0.19322301808293996,permutation,0,1924
Fremantle,0.19633150286989554,permutation,0,1925
Fremantle,0.22238929520657313,permutation,0,1926
Fremantle,0.22019878743924748,permutation,0,1927
Fremantle,0.1819679182170908,permutation,0,1928
Fremantle,0.18577858637215594,permutation,0,1929
Fremantle,0.22704773882287688,permutation,0,1930
Fremantle,0.19299743498018906,permutation,0,1931
Fremantle,0.24431662796135445,permutation,0,1932
Fremantle,0.26745888218006453,permutation,0,1933
Fremantle,0.17211760823138356,permutation,0,1934
Fremantle,0.21644201334971558,permutation,0,1935
Fremantle,0.20626220060850908,permutation,0,1936
Fremantle,0.18428629892301807,permutation,0,1937
Fremantle,0.2373949698895601,permutation,0,1938
Fremantle,0.17663450979053885,permutation,0,1939
Fremantle,0.20510530468910892,permutation,0,1940
Fremantle,0.21781936770090882,permutation,0,1941
Fremantle,0.20585416629100317,permutation,0,1942
Fremantle,0.2350582137438224,permutation,0,1943
Fremantle,0.1971736313695407,permutation,0,1944
Fremantle,0.2064313327763918,permutation,0,1945
Fremantle,0.18917721942599686,permutation,0,1946
Fremantle,0.17478425121760233,permutation,0,1947
Fremantle,0.24032154267067196,permutation,0,1948
Fremantle,0.16849719292160303,permutation,0,1949
Fremantle,0.2304875440890961,permutation,0,1950
Fremantle,0.25465293116581633,permutation,0,1951
Fremantle,0.18524888516178928,permutation,0,1952
Fremantle,0.30998382462141905,permutation,0,1953
Fremantle,0.103467183899145,permutation,0,1954
Fremantle,0.22949834514861722,permutation,0,1955
Fremantle,0.18694616158389898,permutation,0,1956
Fremantle,0.1946653382504404,permutation,0,1957
Fremantle,0.21425096171716507,permutation,0,1958
Fremantle,0.15895604122078355,permutation,0,1959
Fremantle,0.278040128380193,permutation,0,1960
Fremantle,0.1723367478374287,permutation,0,1961
Fremantle,0.20564716083172652,permutation,0,1962
Fremantle,0.17490318173832353,permutation,0,1963
Fremantle,0.2161611915929631,permutation,0,1964
Fremantle,0.19115596956528869,permutation,0,1965
Fremantle,0.24445480152795862,permutation,0,1966
Fremantle,0.1998088686517001,permutation,0,1967
Fremantle,0.22551432696397855,permutation,0,1968
Fremantle,0.2809855481390875,permutation,0,1969
Fremantle,0.18229726261569112,permutation,0,1970
Fremantle,0.20307735876975386,permutation,0,1971
Fremantle,0.21212369001543951,permutation,0,1972
Fremantle,0.18506568111669375,permutation,0,1973
Fremantle,0.20718865783924056,permutation,0,1974
Fremantle,0.21612922572254312,permutation,0,1975
Fremantle,0.21694939961289683,permutation,0,1976
Fremantle,0.19509294486097883,permutation,0,1977
Fremantle,0.23453436091694213,permutation,0,1978
Fremantle,0.253989903727146,permutation,0,1979
Fremantle,0.17729688890234496,permutation,0,1980
Fremantle,0.2573212458429168,permutation,0,1981
Fremantle,0.18567551434867524,permutation,0,1982
Fremantle,0.274218218347128,permutation,0,1983
Fremantle,0.14547144911242382,permutation,0,1984
Fremantle,0.2918493963207862,permutation,0,1985
Fremantle,0.14795815466889972,permutation,0,1986
Fremantle,0.1918861178096667,permutation,0,1987
Fremantle,0.20915219200430157,permutation,0,1988
Fremantle,0.21926001420799457,permutation,0,1989
Fremantle,0.2312605353449939,permutation,0,1990
Fremantle,0.2140705232461364,permutation,0,1991
Fremantle,0.20107691225665358,permutation,0,1992
Fremantle,0.2410066156930617,permutation,0,1993
Fremantle,0.18421210294777013,permutation,0,1994
Fremantle,0.24936693955312283,permutation,0,1995
Fremantle,0.1867132170072714,permutation,0,1996
Fremantle,0.26909515579840404,permutation,0,1997
Fremantle,0.17412167947517698,permutation,0,1998
Fremantle,0.20580849029957737,permutation,0,1999
Fremantle,0.21515922049948277,permutation,0,2000
HGE Deliberative Group,0.2890900917832533,observed,1,NA
HGE Deliberative Group,0.3546228780978886,observed,2,NA
HGE Deliberative Group,0.30350102566331616,permutation,0,1
HGE Deliberative Group,0.3438649221560708,permutation,0,2
HGE Deliberative Group,0.2769163008860378,permutation,0,3
HGE Deliberative Group,0.33169318537961545,permutation,0,4
HGE Deliberative Group,0.27475542817110865,permutation,0,5
HGE Deliberative Group,0.3867441614592977,permutation,0,6
HGE Deliberative Group,0.30020507187478307,permutation,0,7
HGE Deliberative Group,0.309763613621878,permutation,0,8
HGE Deliberative Group,0.29394824940424935,permutation,0,9
HGE Deliberative Group,0.3236209888067745,permutation,0,10
HGE Deliberative Group,0.3652162634748002,permutation,0,11
HGE Deliberative Group,0.27921630589544644,permutation,0,12
HGE Deliberative Group,0.3564178191479528,permutation,0,13
HGE Deliberative Group,0.21520045945802635,permutation,0,14
HGE Deliberative Group,0.3402546936408539,permutation,0,15
HGE Deliberative Group,0.3385239477453843,permutation,0,16
HGE Deliberative Group,0.2678466126267782,permutation,0,17
HGE Deliberative Group,0.36614620271943576,permutation,0,18
HGE Deliberative Group,0.28706593634168853,permutation,0,19
HGE Deliberative Group,0.2798075703086893,permutation,0,20
HGE Deliberative Group,0.3055025807792715,permutation,0,21
HGE Deliberative Group,0.32463076956030124,permutation,0,22
HGE Deliberative Group,0.2858179093543718,permutation,0,23
HGE Deliberative Group,0.33651462564275003,permutation,0,24
HGE Deliberative Group,0.2867015732055638,permutation,0,25
HGE Deliberative Group,0.3281907094927179,permutation,0,26
HGE Deliberative Group,0.3257477570103273,permutation,0,27
HGE Deliberative Group,0.2526875415476888,permutation,0,28
HGE Deliberative Group,0.28102191297803447,permutation,0,29
HGE Deliberative Group,0.3429299946396933,permutation,0,30
HGE Deliberative Group,0.26944869478765887,permutation,0,31
HGE Deliberative Group,0.29000843011728716,permutation,0,32
HGE Deliberative Group,0.31649475288713225,permutation,0,33
HGE Deliberative Group,0.2797412048486867,permutation,0,34
HGE Deliberative Group,0.39748930398122284,permutation,0,35
HGE Deliberative Group,0.25061902724347496,permutation,0,36
HGE Deliberative Group,0.2946572327396735,permutation,0,37
HGE Deliberative Group,0.30523507507624426,permutation,0,38
HGE Deliberative Group,0.32016747725699335,permutation,0,39
HGE Deliberative Group,0.2959829644782179,permutation,0,40
HGE Deliberative Group,0.24751147621257696,permutation,0,41
HGE Deliberative Group,0.3464806699550549,permutation,0,42
HGE Deliberative Group,0.2610981433409034,permutation,0,43
HGE Deliberative Group,0.318732014590825,permutation,0,44
HGE Deliberative Group,0.28069134561480213,permutation,0,45
HGE Deliberative Group,0.3364407710520747,permutation,0,46
HGE Deliberative Group,0.2826432355506847,permutation,0,47
HGE Deliberative Group,0.3262884504501109,permutation,0,48
HGE Deliberative Group,0.2981729204410446,permutation,0,49
HGE Deliberative Group,0.33880360936666354,permutation,0,50
HGE Deliberative Group,0.3560022355258956,permutation,0,51
HGE Deliberative Group,0.26443132863949304,permutation,0,52
HGE Deliberative Group,0.396914641169533,permutation,0,53
HGE Deliberative Group,0.222644190128787,permutation,0,54
HGE Deliberative Group,0.29905474461996207,permutation,0,55
HGE Deliberative Group,0.28367307677543785,permutation,0,56
HGE Deliberative Group,0.43659001587328716,permutation,0,57
HGE Deliberative Group,0.2392382737798211,permutation,0,58
HGE Deliberative Group,0.2749281209276,permutation,0,59
HGE Deliberative Group,0.3261843155033697,permutation,0,60
HGE Deliberative Group,0.31119700755888835,permutation,0,61
HGE Deliberative Group,0.29357167725948297,permutation,0,62
HGE Deliberative Group,0.30195859897213784,permutation,0,63
HGE Deliberative Group,0.3375992270467276,permutation,0,64
HGE Deliberative Group,0.192842156562695,permutation,0,65
HGE Deliberative Group,0.4133139818136231,permutation,0,66
HGE Deliberative Group,0.2686772868876586,permutation,0,67
HGE Deliberative Group,0.32310894531197,permutation,0,68
HGE Deliberative Group,0.2838360424858022,permutation,0,69
HGE Deliberative Group,0.35845792489957096,permutation,0,70
HGE Deliberative Group,0.2637660766361858,permutation,0,71
HGE Deliberative Group,0.35018201744815847,permutation,0,72
HGE Deliberative Group,0.29426046065936196,permutation,0,73
HGE Deliberative Group,0.3475916732206519,permutation,0,74
HGE Deliberative Group,0.3234551102296994,permutation,0,75
HGE Deliberative Group,0.3309796158199585,permutation,0,76
HGE Deliberative Group,0.331040658067131,permutation,0,77
HGE Deliberative Group,0.27463189072023164,permutation,0,78
HGE Deliberative Group,0.2879452022826432,permutation,0,79
HGE Deliberative Group,0.33995487859538165,permutation,0,80
HGE Deliberative Group,0.34848338026959724,permutation,0,81
HGE Deliberative Group,0.2552518101045742,permutation,0,82
HGE Deliberative Group,0.3592664430461374,permutation,0,83
HGE Deliberative Group,0.25288119735734993,permutation,0,84
HGE Deliberative Group,0.39213329319948964,permutation,0,85
HGE Deliberative Group,0.2413087078819729,permutation,0,86
HGE Deliberative Group,0.2949435631985966,permutation,0,87
HGE Deliberative Group,0.2725881057777102,permutation,0,88
HGE Deliberative Group,0.37502096906416704,permutation,0,89
HGE Deliberative Group,0.2516060206397661,permutation,0,90
HGE Deliberative Group,0.2530745142817401,permutation,0,91
HGE Deliberative Group,0.37557845588634065,permutation,0,92
HGE Deliberative Group,0.2947440104879755,permutation,0,93
HGE Deliberative Group,0.2757491879972218,permutation,0,94
HGE Deliberative Group,0.3589355138751753,permutation,0,95
HGE Deliberative Group,0.2535551104223157,permutation,0,96
HGE Deliberative Group,0.3846199348028654,permutation,0,97
HGE Deliberative Group,0.24779853778290195,permutation,0,98
HGE Deliberative Group,0.30321829540357803,permutation,0,99
HGE Deliberative Group,0.31601486303600446,permutation,0,100
HGE Deliberative Group,0.30630796912507297,permutation,0,101
HGE Deliberative Group,0.33085263948357424,permutation,0,102
HGE Deliberative Group,0.3468705073278604,permutation,0,103
HGE Deliberative Group,0.30738618239898874,permutation,0,104
HGE Deliberative Group,0.37652103193207287,permutation,0,105
HGE Deliberative Group,0.22684361704690081,permutation,0,106
HGE Deliberative Group,0.27093968551078085,permutation,0,107
HGE Deliberative Group,0.37219656343188823,permutation,0,108
HGE Deliberative Group,0.21993095223646253,permutation,0,109
HGE Deliberative Group,0.34157754790289685,permutation,0,110
HGE Deliberative Group,0.31183991467458605,permutation,0,111
HGE Deliberative Group,0.28269861673410746,permutation,0,112
HGE Deliberative Group,0.28702251050502214,permutation,0,113
HGE Deliberative Group,0.3118253668863211,permutation,0,114
HGE Deliberative Group,0.32374873577983787,permutation,0,115
HGE Deliberative Group,0.2942420231003082,permutation,0,116
HGE Deliberative Group,0.3961401952164685,permutation,0,117
HGE Deliberative Group,0.2271088444217535,permutation,0,118
HGE Deliberative Group,0.30094627108647365,permutation,0,119
HGE Deliberative Group,0.3488084020758142,permutation,0,120
HGE Deliberative Group,0.3996435071103024,permutation,0,121
HGE Deliberative Group,0.28275430557290915,permutation,0,122
HGE Deliberative Group,0.31173963116228354,permutation,0,123
HGE Deliberative Group,0.308144162629175,permutation,0,124
HGE Deliberative Group,0.2830534591042104,permutation,0,125
HGE Deliberative Group,0.2995787703508197,permutation,0,126
HGE Deliberative Group,0.27679616401402196,permutation,0,127
HGE Deliberative Group,0.3661980006132455,permutation,0,128
HGE Deliberative Group,0.2799717815484184,permutation,0,129
HGE Deliberative Group,0.3212995859202994,permutation,0,130
HGE Deliberative Group,0.3674101802125638,permutation,0,131
HGE Deliberative Group,0.2544090366626903,permutation,0,132
HGE Deliberative Group,0.3284527826261303,permutation,0,133
HGE Deliberative Group,0.31337975048833155,permutation,0,134
HGE Deliberative Group,0.37289483076556085,permutation,0,135
HGE Deliberative Group,0.2715619605698292,permutation,0,136
HGE Deliberative Group,0.36932373965147036,permutation,0,137
HGE Deliberative Group,0.2432196284851611,permutation,0,138
HGE Deliberative Group,0.28827568434556916,permutation,0,139
HGE Deliberative Group,0.33827238853182395,permutation,0,140
HGE Deliberative Group,0.2919621963568244,permutation,0,141
HGE Deliberative Group,0.31079780544471736,permutation,0,142
HGE Deliberative Group,0.3230438936785396,permutation,0,143
HGE Deliberative Group,0.27441946124043914,permutation,0,144
HGE Deliberative Group,0.3344193374076352,permutation,0,145
HGE Deliberative Group,0.28400835414506664,permutation,0,146
HGE Deliberative Group,0.31356007726947666,permutation,0,147
HGE Deliberative Group,0.2760520840284082,permutation,0,148
HGE Deliberative Group,0.3225754404077008,permutation,0,149
HGE Deliberative Group,0.3065823524371367,permutation,0,150
HGE Deliberative Group,0.3683813209864135,permutation,0,151
HGE Deliberative Group,0.25737291516023664,permutation,0,152
HGE Deliberative Group,0.3126943183560422,permutation,0,153
HGE Deliberative Group,0.27878197708514074,permutation,0,154
HGE Deliberative Group,0.30229091001464514,permutation,0,155
HGE Deliberative Group,0.3266363333254023,permutation,0,156
HGE Deliberative Group,0.3165854971301003,permutation,0,157
HGE Deliberative Group,0.28949378710224893,permutation,0,158
HGE Deliberative Group,0.3140348365784522,permutation,0,159
HGE Deliberative Group,0.30931602184877427,permutation,0,160
HGE Deliberative Group,0.24309671679010347,permutation,0,161
HGE Deliberative Group,0.3678988504578604,permutation,0,162
HGE Deliberative Group,0.3436642154313281,permutation,0,163
HGE Deliberative Group,0.3011360340143223,permutation,0,164
HGE Deliberative Group,0.31478003186845704,permutation,0,165
HGE Deliberative Group,0.2817119509927477,permutation,0,166
HGE Deliberative Group,0.3778195380181202,permutation,0,167
HGE Deliberative Group,0.25468861333126713,permutation,0,168
HGE Deliberative Group,0.29091078190310427,permutation,0,169
HGE Deliberative Group,0.2750512266025644,permutation,0,170
HGE Deliberative Group,0.2939049171684216,permutation,0,171
HGE Deliberative Group,0.32941974737221424,permutation,0,172
HGE Deliberative Group,0.22330606384464247,permutation,0,173
HGE Deliberative Group,0.3701995969755416,permutation,0,174
HGE Deliberative Group,0.37387189349931327,permutation,0,175
HGE Deliberative Group,0.25538554538878167,permutation,0,176
HGE Deliberative Group,0.3653017072778011,permutation,0,177
HGE Deliberative Group,0.28902849889757376,permutation,0,178
HGE Deliberative Group,0.3230104473784945,permutation,0,179
HGE Deliberative Group,0.29692544885252925,permutation,0,180
HGE Deliberative Group,0.37060493171955744,permutation,0,181
HGE Deliberative Group,0.2395100004221138,permutation,0,182
HGE Deliberative Group,0.2978054270937145,permutation,0,183
HGE Deliberative Group,0.29562545521386574,permutation,0,184
HGE Deliberative Group,0.31309730645287615,permutation,0,185
HGE Deliberative Group,0.32312198704891393,permutation,0,186
HGE Deliberative Group,0.2247253225095729,permutation,0,187
HGE Deliberative Group,0.36293956530581695,permutation,0,188
HGE Deliberative Group,0.30497357522790636,permutation,0,189
HGE Deliberative Group,0.311549498036481,permutation,0,190
HGE Deliberative Group,0.36167730423729694,permutation,0,191
HGE Deliberative Group,0.3006630719011114,permutation,0,192
HGE Deliberative Group,0.28707448036937655,permutation,0,193
HGE Deliberative Group,0.3417680588911567,permutation,0,194
HGE Deliberative Group,0.3336878895754323,permutation,0,195
HGE Deliberative Group,0.22797216067679327,permutation,0,196
HGE Deliberative Group,0.34873272144245226,permutation,0,197
HGE Deliberative Group,0.2293434261509204,permutation,0,198
HGE Deliberative Group,0.2752365647443167,permutation,0,199
HGE Deliberative Group,0.3457849315246353,permutation,0,200
HGE Deliberative Group,0.29826161328461986,permutation,0,201
HGE Deliberative Group,0.2658210751856478,permutation,0,202
HGE Deliberative Group,0.279293621934372,permutation,0,203
HGE Deliberative Group,0.4146617226389644,permutation,0,204
HGE Deliberative Group,0.3487411540015699,permutation,0,205
HGE Deliberative Group,0.2524729245396682,permutation,0,206
HGE Deliberative Group,0.3526786704230218,permutation,0,207
HGE Deliberative Group,0.23498952144677587,permutation,0,208
HGE Deliberative Group,0.2666825212575126,permutation,0,209
HGE Deliberative Group,0.36083779702115026,permutation,0,210
HGE Deliberative Group,0.35886891792293896,permutation,0,211
HGE Deliberative Group,0.27938652745643,permutation,0,212
HGE Deliberative Group,0.2680617181590317,permutation,0,213
HGE Deliberative Group,0.32417904849943113,permutation,0,214
HGE Deliberative Group,0.35459778695486066,permutation,0,215
HGE Deliberative Group,0.2941358450934941,permutation,0,216
HGE Deliberative Group,0.305286913697308,permutation,0,217
HGE Deliberative Group,0.3764463677760217,permutation,0,218
HGE Deliberative Group,0.30051399221994735,permutation,0,219
HGE Deliberative Group,0.2826415614289295,permutation,0,220
HGE Deliberative Group,0.33674162943467034,permutation,0,221
HGE Deliberative Group,0.2542221756900991,permutation,0,222
HGE Deliberative Group,0.3187018158888124,permutation,0,223
HGE Deliberative Group,0.3041832701207272,permutation,0,224
HGE Deliberative Group,0.27374426450729317,permutation,0,225
HGE Deliberative Group,0.31646645326595113,permutation,0,226
HGE Deliberative Group,0.2575515131771742,permutation,0,227
HGE Deliberative Group,0.325214878350492,permutation,0,228
HGE Deliberative Group,0.21920144258095986,permutation,0,229
HGE Deliberative Group,0.3750743849718441,permutation,0,230
HGE Deliberative Group,0.2836112495944636,permutation,0,231
HGE Deliberative Group,0.3116611439594288,permutation,0,232
HGE Deliberative Group,0.4042902787060336,permutation,0,233
HGE Deliberative Group,0.21004749100682085,permutation,0,234
HGE Deliberative Group,0.3112873279338426,permutation,0,235
HGE Deliberative Group,0.33586330045159096,permutation,0,236
HGE Deliberative Group,0.32022111452440094,permutation,0,237
HGE Deliberative Group,0.2871265385194346,permutation,0,238
HGE Deliberative Group,0.26483664140322283,permutation,0,239
HGE Deliberative Group,0.34123497769247724,permutation,0,240
HGE Deliberative Group,0.2576210464144246,permutation,0,241
HGE Deliberative Group,0.3365014848362997,permutation,0,242
HGE Deliberative Group,0.30978719772892105,permutation,0,243
HGE Deliberative Group,0.35421975169931774,permutation,0,244
HGE Deliberative Group,0.2533740529949797,permutation,0,245
HGE Deliberative Group,0.36283831122794385,permutation,0,246
HGE Deliberative Group,0.3458843312490065,permutation,0,247
HGE Deliberative Group,0.2844483334220185,permutation,0,248
HGE Deliberative Group,0.315783957185626,permutation,0,249
HGE Deliberative Group,0.3419742391449285,permutation,0,250
HGE Deliberative Group,0.2527325522461945,permutation,0,251
HGE Deliberative Group,0.31979960839161103,permutation,0,252
HGE Deliberative Group,0.23643035359310782,permutation,0,253
HGE Deliberative Group,0.402488366539445,permutation,0,254
HGE Deliberative Group,0.30844933766769933,permutation,0,255
HGE Deliberative Group,0.3106115671216869,permutation,0,256
HGE Deliberative Group,0.2715789195956997,permutation,0,257
HGE Deliberative Group,0.35672230158899776,permutation,0,258
HGE Deliberative Group,0.30662084886959473,permutation,0,259
HGE Deliberative Group,0.323652625441222,permutation,0,260
HGE Deliberative Group,0.3775101277187811,permutation,0,261
HGE Deliberative Group,0.25513766476265487,permutation,0,262
HGE Deliberative Group,0.31192493162708246,permutation,0,263
HGE Deliberative Group,0.35758106320245453,permutation,0,264
HGE Deliberative Group,0.27414808851490235,permutation,0,265
HGE Deliberative Group,0.3210534654028554,permutation,0,266
HGE Deliberative Group,0.30783641216108326,permutation,0,267
HGE Deliberative Group,0.2835131772833017,permutation,0,268
HGE Deliberative Group,0.2147589911583625,permutation,0,269
HGE Deliberative Group,0.3893448335147911,permutation,0,270
HGE Deliberative Group,0.32440461447634394,permutation,0,271
HGE Deliberative Group,0.2934221388510616,permutation,0,272
HGE Deliberative Group,0.27625754435303196,permutation,0,273
HGE Deliberative Group,0.3378233831565973,permutation,0,274
HGE Deliberative Group,0.2331091017109812,permutation,0,275
HGE Deliberative Group,0.3350486434053468,permutation,0,276
HGE Deliberative Group,0.30709484601942716,permutation,0,277
HGE Deliberative Group,0.3428599436385025,permutation,0,278
HGE Deliberative Group,0.29934780384342474,permutation,0,279
HGE Deliberative Group,0.31373465203837525,permutation,0,280
HGE Deliberative Group,0.2386704929731498,permutation,0,281
HGE Deliberative Group,0.36535126617877167,permutation,0,282
HGE Deliberative Group,0.31482775480730507,permutation,0,283
HGE Deliberative Group,0.19790362683267282,permutation,0,284
HGE Deliberative Group,0.33673270940491373,permutation,0,285
HGE Deliberative Group,0.28491695551304064,permutation,0,286
HGE Deliberative Group,0.2592329458771754,permutation,0,287
HGE Deliberative Group,0.35832166284010847,permutation,0,288
HGE Deliberative Group,0.22007532552392628,permutation,0,289
HGE Deliberative Group,0.385666323807063,permutation,0,290
HGE Deliberative Group,0.26810336649112254,permutation,0,291
HGE Deliberative Group,0.30641635702195713,permutation,0,292
HGE Deliberative Group,0.3216684926085531,permutation,0,293
HGE Deliberative Group,0.322715244530108,permutation,0,294
HGE Deliberative Group,0.272432902448142,permutation,0,295
HGE Deliberative Group,0.3298546465168506,permutation,0,296
HGE Deliberative Group,0.3603508500214243,permutation,0,297
HGE Deliberative Group,0.27274673421885254,permutation,0,298
HGE Deliberative Group,0.2720149838116237,permutation,0,299
HGE Deliberative Group,0.3194068121994893,permutation,0,300
HGE Deliberative Group,0.26812776359657176,permutation,0,301
HGE Deliberative Group,0.33488320833067786,permutation,0,302
HGE Deliberative Group,0.305448547173921,permutation,0,303
HGE Deliberative Group,0.32020219848815556,permutation,0,304
HGE Deliberative Group,0.33855994065933803,permutation,0,305
HGE Deliberative Group,0.29772703060458916,permutation,0,306
HGE Deliberative Group,0.3486610308487301,permutation,0,307
HGE Deliberative Group,0.2553855945908543,permutation,0,308
